id,name,category,alcoholType,glass,instructions,imageUrl,ingredients/0/name,ingredients/0/measure,ingredients/1/name,ingredients/1/measure,ingredients/2/name,ingredients/2/measure,ingredients/3/name,ingredients/3/measure,ingredients/4/name,ingredients/4/measure,ingredients/5/name,ingredients/5/measure,ingredients/6/name,ingredients/6/measure,ingredients/7/name,ingredients/7/measure,ingredients/8/name,ingredients/8/measure,ingredients/9/name,ingredients/9/measure,ingredients/10/name,ingredients/10/measure,ingredients/11/name,ingredients/11/measure
17229,Adios Amigos Cocktail,Cocktail,ALCOHOLIC,Martini Glass,Shake together all the ingredients and strain into a cold glass.,https://www.thecocktaildb.com/images/media/drink/8nk2mp1504819893.jpg,Rum,1 shot,Dry Vermouth,1/2 shot,Cognac,1/2 shot,Gin,1/2 shot,Fresh Lime Juice,1/4 shot,Sugar Syrup,1/4 shot,Water,1/2 shot,,,,,,,,,,
11021,Allegheny,Ordinary Drink,ALCOHOLIC,Cocktail glass,Shake all ingredients (except lemon peel) with ice and strain into a cocktail glass. Top with the twist of lemon peel and serve.,https://www.thecocktaildb.com/images/media/drink/uwvyts1483387934.jpg,Dry Vermouth,3 cl,Bourbon,3 cl,Blackberry brandy,1 1/2 tsp,Lemon juice,1 1/2 tsp,Lemon peel,1 twist of,,,,,,,,,,,,,,
17181,Dirty Martini,Cocktail,ALCOHOLIC,Cocktail glass,"Pour the vodka, dry vermouth and olive brine into a cocktail shaker with a handful of ice and shake well.
Rub the rim of a martini glass with the wedge of lemon.
Strain the contents of the cocktail shaker into the glass and add the olive.
A dirty Martini contains a splash of olive brine or olive juice and is typically garnished with an olive.",https://www.thecocktaildb.com/images/media/drink/vcyvpq1485083300.jpg,Vodka,70ml/2fl oz,Dry Vermouth,1 tbsp,Olive Brine,2 tbsp,Lemon,1 wedge,Olive,1,,,,,,,,,,,,,,
17827,Old Pal,Cocktail,ALCOHOLIC,Nick and Nora Glass,"Chill cocktail glass. Add ingredients to a mixing glass, and fill 2/3 full with ice. Stir about 20 seconds. Empty cocktail glass and strain into the glass. Garnish with a twist of lemon peel.",https://www.thecocktaildb.com/images/media/drink/x03td31521761009.jpg,Rye whiskey,6 cl,Campari,3 cl,Dry Vermouth,3 cl,,,,,,,,,,,,,,,,,,
12442,Vermouth Cassis,Ordinary Drink,ALCOHOLIC,Highball glass,"Stir vermouth and creme de cassis in a highball glass with ice cubes. Fill with carbonated water, stir again, and serve.",https://www.thecocktaildb.com/images/media/drink/tswpxx1441554674.jpg,Dry Vermouth,4.5 cl,Creme de Cassis,2.3 cl,Carbonated water,,,,,,,,,,,,,,,,,,,
14167,Vodka Martini,Ordinary Drink,ALCOHOLIC,Cocktail glass,"Shake the vodka and vermouth together with a number of ice cubes, strain into a cocktail glass, add the olive and serve.",https://www.thecocktaildb.com/images/media/drink/qyxrqw1439906528.jpg,Vodka,4.5 cl,Dry Vermouth,2.3 cl,Olive,1,,,,,,,,,,,,,,,,,,
15200,A Day at the Beach,Ordinary Drink,ALCOHOLIC,Highball glass,"Shake Rum, Amaretto, and Orange Juice in a shaker filled with ice. Strain over ice into a highball glass. Add Grenadine and garnish with a Pineapple Wedge and a Strawberry.",https://www.thecocktaildb.com/images/media/drink/trptts1454514474.jpg,Coconut rum,3 cl,Amaretto,1.5 cl,Orange juice,12 cl,Grenadine,1.5 cl,,,,,,,,,,,,,,,,
17005,A True Amaretto Sour,Cocktail,ALCOHOLIC,Old-fashioned glass,"Rub the rim of an old fashioned glass with lemon, and dip repeatedly into granulated sugar until it has a good ""frosted"" rim. Shake a jigger of Amaretto with the juice of 1/2 a lemon. Strain into glass and add ice. Garnish with a Marachino Cherry.",https://www.thecocktaildb.com/images/media/drink/rptuxy1472669372.jpg,Amaretto,1 jigger,Lemon,Juice of 1/2,Ice,,Maraschino cherry,,,,,,,,,,,,,,,,,
13501,ABC,Shot,ALCOHOLIC,Shot glass,Layered in a shot glass.,https://www.thecocktaildb.com/images/media/drink/tqpvqp1472668328.jpg,Amaretto,1/3,Bailey's irish cream,1/3,Cognac,1/3,,,,,,,,,,,,,,,,,,
16082,Almond Chocolate Coffee,Ordinary Drink,ALCOHOLIC,Coffee mug,Pour in order into coffee cup. Top with whipped creme and chocolate shcvings.,https://www.thecocktaildb.com/images/media/drink/jls02c1493069441.jpg,Amaretto,2.3 cl,Dark Creme de Cacao,1.5 cl,Coffee,24 cl,,,,,,,,,,,,,,,,,,
11024,Almond Joy,Ordinary Drink,ALCOHOLIC,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/xutuqs1483388296.jpg,Amaretto,1.5 cl,Creme de Cacao,1.5 cl white,Light cream,6 cl,,,,,,,,,,,,,,,,,,
11025,Amaretto And Cream,Ordinary Drink,ALCOHOLIC,Cocktail glass,"Shake well with cracked ice, strain contents into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/dj8n0r1504375018.jpg,Amaretto,4.5 cl,Light cream,4.5 cl,,,,,,,,,,,,,,,,,,,,
11026,Amaretto Mist,Ordinary Drink,ALCOHOLIC,Old-fashioned glass,"Pour amaretto in an old-fashioned glass over crushed ice. Add the wedge of lime and serve. (A wedge of lemon may be substituted for lime, if preferred.)",https://www.thecocktaildb.com/images/media/drink/utpxxq1483388370.jpg,Amaretto,4.5 cl,Lime,1,,,,,,,,,,,,,,,,,,,,
11027,Amaretto Rose,Ordinary Drink,ALCOHOLIC,Collins glass,Pour amaretto and lime juice over ice in a collins glass. Fill with club soda and serve.,https://www.thecocktaildb.com/images/media/drink/3jm41q1493069578.jpg,Amaretto,4.5 cl,Lime juice,1.5 cl,Club soda,,,,,,,,,,,,,,,,,,,
13731,Amaretto Sour,Ordinary Drink,ALCOHOLIC,Collins Glass,Shake and strain. Garnish with a cherry and an orange slice.,https://www.thecocktaildb.com/images/media/drink/xnzc541493070211.jpg,Amaretto,4.5 cl,Sour mix,9 cl,,,,,,,,,,,,,,,,,,,,
11028,Amaretto Stinger,Ordinary Drink,ALCOHOLIC,Cocktail glass,"Shake ingredients well with cracked ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/vvop4w1493069934.jpg,Amaretto,4.5 cl,White Creme de Menthe,2.3 cl,,,,,,,,,,,,,,,,,,,,
14306,Amaretto Stone Sour,Other/Unknown,ALCOHOLIC,Collins Glass,Shake and Serve over ice,https://www.thecocktaildb.com/images/media/drink/xwryyx1472719921.jpg,Amaretto,1 part,Sour mix,1 part,Orange juice,1 part,,,,,,,,,,,,,,,,,,
16100,Amaretto Stone Sour #3,Other/Unknown,ALCOHOLIC,Highball glass,"Shake sour mix, tequila and amaretto with ice. Strain into highball glass. Add a splash of OJ. Garnish with orange slice and a cherry.",https://www.thecocktaildb.com/images/media/drink/wutxqr1472720012.jpg,Sour mix,6 cl,Amaretto,6 cl,Tequila,6 cl,Orange juice,Add splash,,,,,,,,,,,,,,,,
14578,Amaretto Sunrise,Ordinary Drink,ALCOHOLIC,Collins Glass,Mix together the amaretto and orange juice. Pour into glass and then add the grenadine untill you see the sunrise.,https://www.thecocktaildb.com/images/media/drink/akcpsh1493070267.jpg,Amaretto,1 cl,Orange juice,12 cl,Grenadine,1/4 cl,,,,,,,,,,,,,,,,,,
16202,Amaretto Sweet & Sour,Punch / Party Drink,ALCOHOLIC,Margarita/Coupette glass,"Fill the blender with 3/4 ice. Add sweet & sour mix to the top of the ice. Add about 1"" of pineapple juice, 1/2"" of melon liqeur, and 1/2 to 1/4"" of amaretto. Then blend the mix until it is of margaritta consistency or thinner.",https://www.thecocktaildb.com/images/media/drink/vswwus1472668546.jpg,Amaretto,,Sweet and sour,,Midori melon liqueur,,Pineapple juice,,,,,,,,,,,,,,,,,
11029,Amaretto Tea,Ordinary Drink,ALCOHOLIC,Pousse cafe glass,"Pour hot tea into a pousse-cafe glass, using a spoon in glass to prevent cracking. Add amaretto, but do not stir. Top with chilled whipped cream and serve.",https://www.thecocktaildb.com/images/media/drink/b7qzo21493070167.jpg,Tea,18 cl hot,Amaretto,6 cl,Whipped cream,Chilled,,,,,,,,,,,,,,,,,,
13328,Chocolate Milk,Shot,ALCOHOLIC,Shot Glass,"Put the milk in the bottom, pour the Liquer on top and add the dash of amaretto. Do not mix. SLAM IT!",https://www.thecocktaildb.com/images/media/drink/j6q35t1504889399.jpg,Chocolate liqueur,1/2 shot,Milk,1/2 shot,Amaretto,1 dash,,,,,,,,,,,,,,,,,,
13202,Flaming Dr. Pepper,Shot,ALCOHOLIC,Collins Glass,"Add Amaretto, Bacardi, and vodka. Mix in the Dr. Pepper and beer",https://www.thecocktaildb.com/images/media/drink/d30z931503565384.jpg,Amaretto,3 cl,Vodka,3 cl,151 proof rum,3 cl Bacardi,Dr. Pepper,3 cl,Beer,3 cl,,,,,,,,,,,,,,
11375,Foxy Lady,Ordinary Drink,ALCOHOLIC,Cocktail glass,"Shake all ingredients with ice, strain into a chilled cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/r9cz3q1504519844.jpg,Amaretto,1.5 cl,Creme de Cacao,1.5 cl,Light cream,6 cl,,,,,,,,,,,,,,,,,,
17198,French Connection,Ordinary Drink,ALCOHOLIC,Old-fashioned glass,Pour all ingredients directly into old fashioned glass filled with ice cubes. Stir gently.,https://www.thecocktaildb.com/images/media/drink/zaqa381504368758.jpg,Cognac,4.5 cl,Amaretto,2.3 cl,,,,,,,,,,,,,,,,,,,,
11422,Godchild,Ordinary Drink,ALCOHOLIC,Champagne flute,"Shake all ingredients well with cracked ice, strain into a champagne flute, and serve.",https://www.thecocktaildb.com/images/media/drink/m5nhtr1504820829.jpg,Vodka,3 cl,Amaretto,3 cl,Heavy cream,3 cl,,,,,,,,,,,,,,,,,,
11424,Godmother,Ordinary Drink,ALCOHOLIC,Old-fashioned glass,Pour vodka and amaretto into an old-fashioned glass over ice and serve.,https://www.thecocktaildb.com/images/media/drink/4889up1504368984.jpg,Vodka,4.5 cl,Amaretto,2.3 cl,,,,,,,,,,,,,,,,,,,,
12762,Grizzly Bear,Ordinary Drink,ALCOHOLIC,Collins Glass,"Served over ice. Sounds nasty, but tastes great.",https://www.thecocktaildb.com/images/media/drink/k6v97f1487602550.jpg,Amaretto,1 part,Jägermeister,1 part,Kahlua,1 part,Milk,2 1/2 parts,,,,,,,,,,,,,,,,
13847,Jackhammer,Ordinary Drink,ALCOHOLIC,Collins Glass,"Serve over ice- Warning,Deadly!",https://www.thecocktaildb.com/images/media/drink/9von5j1504388896.jpg,Jack Daniels,3 cl,Amaretto,3 cl,,,,,,,,,,,,,,,,,,,,
13190,Kool-Aid Shot,Shot,ALCOHOLIC,Old-fashioned glass,Pour into a large glass with ice and stir. Add a little cranberry juice to taste.,https://www.thecocktaildb.com/images/media/drink/fegm621503564966.jpg,Vodka,1 shot,Amaretto,1 shot,Sloe gin,1 shot,Triple sec,1 shot,Cranberry juice,,,,,,,,,,,,,,,
14378,Lunch Box,Beer,ALCOHOLIC,Pint glass,Fill a pint glass almost full with beer. Then fill the rest with orange juice (careful not to fill it to the top). Then take the shot of Amaretto and drop it in.,https://www.thecocktaildb.com/images/media/drink/qywpvt1454512546.jpg,Beer,3/4 bottle,Amaretto,1 shot,Orange juice,3 cl,,,,,,,,,,,,,,,,,,
14087,Red Snapper,Shot,ALCOHOLIC,Old-fashioned glass,"One shot each, shake n shoot",https://www.thecocktaildb.com/images/media/drink/7p607y1504735343.jpg,Crown Royal,1 shot,Amaretto,1 shot,Cranberry juice,1 shot,,,,,,,,,,,,,,,,,,
15515,Tennesee Mud,Coffee / Tea,ALCOHOLIC,Coffee Mug,"Mix Coffee, Jack Daniels and Amaretto. Add Cream on top.",https://www.thecocktaildb.com/images/media/drink/txruqv1441245770.jpg,Coffee,24 cl,Jack Daniels,12 cl,Amaretto,12 cl,Whipped cream,,,,,,,,,,,,,,,,,
15639,Texas Sling,Milk / Float / Shake,ALCOHOLIC,Wine Glass,"Blend with Ice until smooth. Serve in a tulip glass, top with whip cream.",https://www.thecocktaildb.com/images/media/drink/ypl13s1504890158.jpg,Kahlua,1.5 cl,Irish cream,1.5 cl,Amaretto,1.5 cl,151 proof rum,1.5 cl Bacardi,Cream,3 cl,,,,,,,,,,,,,,
17826,The Jimmy Conway,Cocktail,ALCOHOLIC,Whiskey sour glass,"Fill glass with ice
Pour in The Irishman and Disaronno
Fill to the top with Cranberry Juice
Garnish with a slice of lemon…Enjoy!",https://www.thecocktaildb.com/images/media/drink/dk4mm71521473436.jpg,Irish Whiskey,50 ml,Amaretto,50 ml,Cranberry Juice,12 cl,,,,,,,,,,,,,,,,,,
15006,Turkeyball,Shot,ALCOHOLIC,Shot glass,Shake with ice and strain into a shot glass.,https://www.thecocktaildb.com/images/media/drink/rxurpr1441554292.jpg,Wild Turkey,3 cl,Amaretto,2.3 cl,Pineapple juice,1 splash,,,,,,,,,,,,,,,,,,
14065,Zippy's Revenge,Cocktail,ALCOHOLIC,Old-fashioned glass,Mix Kool-Aid to taste then add Rum and ammaretto. shake well to disolve the sugar in the Kool-Aid... serve cold,https://www.thecocktaildb.com/images/media/drink/1sqm7n1485620312.jpg,Amaretto,6 cl,Rum,6 cl,Kool-Aid,12 cl Grape,,,,,,,,,,,,,,,,,,
12870,Artillery Punch,Punch / Party Drink,ALCOHOLIC,Punch bowl,"Combine all the ingredients in a large punch bowl with a block of ice. If found too dry, sugar syrup may be added. Decorate with twists of lemon peel.",https://www.thecocktaildb.com/images/media/drink/9a4vqb1493067692.jpg,Tea,1 quart black,Rye whiskey,1 quart,Red wine,1 fifth,Rum,1 pint Jamaican,Brandy,1/2 pint,Benedictine,4.5 cl,Orange juice,1 pint,Lemon juice,1/2 pint,,,,,,,,
15813,Herbal flame,Coffee / Tea,ALCOHOLIC,Mason jar,"Pour Hot Damn 100 in bottom of a jar or regular glass. Fill the rest of the glass with sweet tea. Stir with spoon, straw, or better yet a cinnamon stick and leave it in.",https://www.thecocktaildb.com/images/media/drink/rrstxv1441246184.jpg,Hot Damn,5 shots,Tea,very sweet,,,,,,,,,,,,,,,,,,,,
14456,Kurant Tea,Coffee / Tea,ALCOHOLIC,Champagne flute,"Pour Absolut Kurant into a comfortably big tea-cup. Add the not too hot(!) apple tea and, if you like, some sugar. Enjoy!",https://www.thecocktaildb.com/images/media/drink/xrsrpr1441247464.jpg,Absolut Kurant,4 cl,Tea,Turkish apple,Sugar,(if needed),,,,,,,,,,,,,,,,,,
12774,Masala Chai,Coffee / Tea,NONALCOHOLIC,Coffee Mug,Bring 2 cups of water to boil. Add all the ingredients and boil again for about 15 seconds. Let stand for a minute. Warm milk in a pot. Filter tea into cups. Add milk and sugar. That's IT.,https://www.thecocktaildb.com/images/media/drink/uyrpww1441246384.jpg,Water,2 cups,Tea,3-4 tsp,Ginger,1 chunk dried,Cardamom,3-4 crushed,Cloves,3,Cinnamon,1 piece,Black pepper,1-2 whole,Sugar,to taste,Milk,,,,,,,
12786,Thai Iced Tea,Coffee / Tea,NONALCOHOLIC,Highball glass,"Combine Thai tea (i.e., the powder), boiling water, and sweetened condensed milk, stir until blended. Pour into 2 tall glasses filled with ice cubes. Garnish with mint leaves. Makes 2 servings.",https://www.thecocktaildb.com/images/media/drink/trvwpu1441245568.jpg,Tea,1/4 cup Thai,Water,1/2 cup boiling,Condensed milk,2 tsp sweetened,Ice,cubes,Mint,,,,,,,,,,,,,,,
17224,Absolutely Fabulous,Cocktail,ALCOHOLIC,Champagne flute,Mix the Vodka and Cranberry juice together in a shaker and strain into a glass. Top up with Champagne.,https://www.thecocktaildb.com/images/media/drink/abcpwr1504817734.jpg,Vodka,1 shot,Cranberry Juice,2 shots,Champagne,Top up with,,,,,,,,,,,,,,,,,,
11053,Arise My Love,Ordinary Drink,ALCOHOLIC,Champagne flute,Put creme de menthe into a champagne flute. Fill with chilled champagne and serve.,https://www.thecocktaildb.com/images/media/drink/wyrrwv1441207432.jpg,Champagne,Chilled,Green Creme de Menthe,1 tsp,,,,,,,,,,,,,,,,,,,,
17195,Bellini,Ordinary Drink,ALCOHOLIC,Champagne Flute,"Pour peach purée into chilled flute, add sparkling wine. Stir gently.",https://www.thecocktaildb.com/images/media/drink/eaag491504367543.jpg,Champagne,18 cl,Peach schnapps,3 cl,,,,,,,,,,,,,,,,,,,,
11227,Champagne Cocktail,Ordinary Drink,ALCOHOLIC,Champagne flute,Add dash of Angostura bitter onto sugar cube and drop it into champagne flute. Add cognac followed by gently pouring chilled champagne. Garnish with orange slice and maraschino cherry.,https://www.thecocktaildb.com/images/media/drink/ehh5df1504366811.jpg,Champagne,Chilled,Sugar,1 piece,Bitters,2 dashes,Lemon peel,1 twist of,Cognac,1 dash,,,,,,,,,,,,,,
17203,Kir,Ordinary Drink,ALCOHOLIC,Wine Glass,"Add the crème de cassis to the bottom of the glass, then top up with wine.",https://www.thecocktaildb.com/images/media/drink/apneom1504370294.jpg,Creme de Cassis,1 part,Champagne,5 parts,,,,,,,,,,,,,,,,,,,,
13837,Kir Royale,Ordinary Drink,ALCOHOLIC,Champagne Flute,"Pour Creme de cassis in glass, gently pour champagne on top",https://www.thecocktaildb.com/images/media/drink/yt9i7n1504370388.jpg,Creme de Cassis,1 part,Champagne,5 parts,,,,,,,,,,,,,,,,,,,,
17205,Mimosa,Ordinary Drink,ALCOHOLIC,Champagne flute,"Ensure both ingredients are well chilled, then mix into the glass. Serve cold.",https://www.thecocktaildb.com/images/media/drink/juhcuu1504370685.jpg,Champagne,Chilled,Orange juice,6 cl,,,,,,,,,,,,,,,,,,,,
11102,Black Russian,Ordinary Drink,ALCOHOLIC,Old-fashioned glass,Pour the ingredients into an old fashioned glass filled with ice cubes. Stir gently.,https://www.thecocktaildb.com/images/media/drink/2k5gbb1504367689.jpg,Coffee liqueur,2.3 cl,Vodka,4.5 cl,,,,,,,,,,,,,,,,,,,,
17246,Empellón Cocina's Fat-Washed Mezcal,Cocktail,ALCOHOLIC,Beer Glass,"To ensure that your pork fat is just as delicious as theirs, here’s their adobo marinade and what to do with it (you’ll also need a rack of ribs):

4 ancho chiles, 8 guajillo chiles and 4 chipotle chiles, plus 4 cloves roasted garlic, half a cup of cider vinegar, a quarter teaspoon of Mexican oregano, 1 teaspoon of ground black pepper, a whole clove, a quarter teaspoon of ground cinnamon and a half teaspoon of ground cumin.

Toast the dried chiles and soak in water for at least an hour until they are rehydrated. Drain and discard the soaking liquid. Combine the soaked chiles with the remaining ingredients and purée until smooth.

Cold smoke a rack of baby back pork ribs by taking a large hotel pan with woodchips on one side and charcoal on the other. Place another, smaller, pan with pork ribs, above the charcoal/woodchip pan. Ignite the charcoal, being careful to not ignite the woodchips. Cover both pans with foil and allow to smoke for 10-15 minutes, until desired level of smoke is achieved, then coat with adobo marinade and wrap in tin foil prior to placing ribs in a 300 degree oven for 7 hours. When the ribs have cooled, strain off the fat and use for the infusion.

If you’re having a hard time coming up to the same kind of volume of fat, make up the balance with pork lard from a butcher. To get the same depth of flavor without the ribs, heat up the fat in a pot with a few spoons of the marinade.

Once you’ve got your tub of seasoned pork fat in cooled liquid form, pour equal amounts of Ilegal Joven mezcal and fat into a sealable container. Seal the container and give it a really good shake, then put it in the freezer overnight. When the whole thing is separated and congealed, pour it through a fine mesh chinoise. If you don’t have a chinoise, try a fine mesh strainer, or if you don’t have one of those, try spooning off most of the fat. There will be some beads of orange fat left in the strained mezcal: run that through a few layers of cheesecloth (or coffee filters in a pinch) to get rid of the last of it.

The mezcal is now ready for drinking, straight-up or in a cocktail. 

Habanero tincture

Slice habaneros and add 2 ounces Ilegal Joven mezcal.
Allow to sit overnight or until desired level of heat is achieved.
Cocktail

Combine mezcal and chocolate liqueur in a mixing glass with ice and stir for 45 seconds.
Strain into chilled coupe.
Carefully ""sink"" the coffee liqueur down the inside of the coupe over a spoon.
Garnish with 5 drops habanero tincture.",https://www.thecocktaildb.com/images/media/drink/osgvxt1513595509.jpg,Mezcal,6 cl,Chocolate liqueur,2.3 cl,Coffee liqueur,1.5 cl,,,,,,,,,,,,,,,,,,
12528,White Russian,Ordinary Drink,ALCOHOLIC,Old-fashioned glass,Pour vodka and coffee liqueur over ice cubes in an old-fashioned glass. Fill with light cream and serve.,https://www.thecocktaildb.com/images/media/drink/vsrupw1472405732.jpg,Vodka,6 cl,Coffee liqueur,3 cl,Light cream,,,,,,,,,,,,,,,,,,,
11147,Bourbon Sour,Ordinary Drink,ALCOHOLIC,Whiskey sour glass,"In a shaker half-filled with ice cubes, combine the bourbon, lemon juice, and sugar. Shake well. Strain into a whiskey sour glass, garnish with the orange slice and cherry.",https://www.thecocktaildb.com/images/media/drink/dms3io1504366318.jpg,Bourbon,6 cl,Lemon juice,3 cl,Sugar,1/2 tsp superfine,Orange,1,Maraschino cherry,1,,,,,,,,,,,,,,
16447,Brandon and Will's Coke Float,Soft Drink / Soda,ALCOHOLIC,Beer mug,"Scoop two large scoops of vanilla ice-cream into frosted beer mug. Next, add 2 ounces Maker's Mark. Then, pour in coke. Gently stir and enjoy.",https://www.thecocktaildb.com/images/media/drink/xspxyr1472719185.jpg,Vanilla ice-cream,2 scoops,Coca-Cola,1 can,Bourbon,6 cl,,,,,,,,,,,,,,,,,,
16987,Irish Curdling Cow,Cocktail,ALCOHOLIC,Highball glass,"Pour Irish Cream, Vodka, and Bourbon in a glass. Add some ice and mix in the orange juice.",https://www.thecocktaildb.com/images/media/drink/yrhutv1503563730.jpg,Bailey's irish cream,2.3 cl,Bourbon,2.3 cl,Vodka,2.3 cl,Orange juice,2-3 oz,,,,,,,,,,,,,,,,
